Time(s),Fx,Fy,Fz,Tx,Ty,Tz,PosX,PosY,PosZ,SerialData
3.00002284348011e-07,0.009400054812431335,-0.003178667277097702,-0.06887929551303387,-0.0002188889920944348,-0.0008753536967560649,0.00033392286859452726,220.999,189.0,86.0,"0.02,0.05,-1.06,1.14,-0.60,0.00,100380,25.1"
0.18797440000344068,0.03609505333006382,-0.03588354885578156,-0.040910529717803,-0.0013477334985509514,-0.0026668879901990293,0.0002137868315912783,220.999,189.488,86.0,"0.02,0.05,-1.06,1.26,-0.60,0.06,100382,25.1"
0.29099170002155006,0.022659385576844215,0.017014736775308847,-0.03937094062566757,0.0004803431686013937,-0.0005584269645623862,-0.00011053606285713614,220.999,189.498,86.0,"0.02,0.05,-1.06,1.20,-0.60,0.06,100379,25.1"
0.38696859998162836,0.021289748325943946,-0.025167503952980043,-0.05349833220243454,-0.0010101076448336243,-0.0019014569465070964,0.00029025657277088613,220.999,189.498,86.0,"0.02,0.05,-1.06,1.20,-0.60,0.06,100384,25.1"
0.4819710000883788,0.03917952999472618,-0.021328058280050754,-0.028188362903892993,-0.0007349424995481968,-0.002052886813180521,-5.534765659831464e-05,220.999,189.498,86.0,"0.02,0.05,-1.06,1.26,-0.60,0.06,100384,25.1"
0.5769945000065491,0.04431580603122711,-0.05066816359758377,-0.02686493806540966,-0.0017972306814044714,-0.0030574203585274516,0.00016913717263378203,220.999,189.498,86.0,"0.02,0.05,-1.06,1.20,-0.60,0.06,100382,25.1"
0.670983700081706,0.01922520436346531,-0.02593611746560782,-0.05418591732159257,-0.0009196438943035901,-0.0017607884103199467,0.0003376888809725642,220.999,189.498,86.0,"0.02,0.05,-1.06,1.26,-0.60,0.12,100375,25.1"
0.7659337000222877,0.03291686065495014,-0.006804830022156238,-0.03295273380354047,-0.00027250987041043117,-0.0015581383486278355,-3.168241819366813e-05,220.999,189.498,86.0,"0.02,0.05,-1.06,1.20,-0.54,-0.06,100376,25.1"
0.859984099981375,0.029401449672877788,0.003834825847297907,-0.04380217678844929,0.00018762904801405966,-0.0013105997408274562,-1.1848226131405682e-05,220.999,189.498,86.0,"0.02,0.05,-1.06,1.20,-0.60,0.00,100383,25.1"
0.9559989999979734,0.025555013306438924,-0.030174901708960533,-0.04837395567446947,-0.001079992763698101,-0.0020330591942183673,0.00031005806376924736,220.999,189.498,86.0,"0.02,0.05,-1.06,1.20,-0.60,0.12,100374,25.1"
1.0509517000755295,0.0446394219994545,-0.07015066519379616,-0.022726090252399446,-0.0026079358765855433,-0.0035235537216067314,0.00030069870408624413,220.999,189.498,86.0,"0.02,0.05,-1.06,1.26,-0.60,0.06,100392,25.1"
1.1459812000393867,0.010277078300714493,-0.0046836424618959425,-0.0719836637377739,-0.000202611624263227,-0.0010083500179462134,0.00032405889360234144,220.999,189.498,86.0,"0.02,0.05,-1.06,1.20,-0.60,0.06,100378,25.1"
1.2399728000164032,0.045493703708052634,-0.009554919227957726,-0.022657622024416922,-0.0003381599439308047,-0.0020366514567285777,-0.0001171661278931424,220.999,189.498,86.0,"0.02,0.05,-1.06,1.20,-0.60,0.12,100379,25.1"
1.3519579999847338,0.03810980264097452,-0.039985747635364534,-0.031206192821264266,-0.0014056975254788996,-0.0025817946647293867,9.599604527465999e-05,220.999,189.5295,86.0,"0.02,0.05,-1.06,1.20,-0.54,0.06,100374,25.1"
1.52100180007983,0.010082601383328438,-0.003965144231915474,-0.07726328019052744,-0.00033552750828675927,-0.0008872348000295461,0.0003824998449999839,220.999,189.994,86.0,"0.02,0.05,-1.06,1.14,-0.66,0.06,100378,25.1"
1.6189555000746623,0.01269574575126171,-0.0009199368767440319,-0.06045863665640354,-0.00015154635766521097,-0.0006866739830002188,0.00020947427256032825,220.999,189.998,86.0,"0.02,0.05,-1.06,1.14,-0.60,0.06,100381,25.1"
1.713983100024052,0.04903818443417549,-0.002809405606240034,-0.0058078357018530365,-0.00013639280223287642,-0.0018277599709108471,-0.00031685441499575975,220.999,189.998,86.0,"0.02,0.05,-1.06,1.20,-0.60,0.06,100382,25.1"
1.8090106000890955,0.052381648868322375,-0.02189782718196511,0.005879868194460869,-0.0006759001407772303,-0.002426615287549794,-0.0002810333389788866,220.999,189.998,86.0,"0.02,0.05,-1.06,1.20,-0.60,0.06,100386,25.1"
1.9029990000417456,0.0368370033800602,-0.027460499107837676,-0.027563470974564554,-0.0009287504712119698,-0.0021455600566696376,4.6049233060330155e-05,220.999,189.998,86.0,"0.02,0.05,-1.06,1.14,-0.60,0.06,100387,25.1"
1.9969790000468493,0.06353768259286881,-0.0324807838536799,0.0066534698009490965,-0.0011606810963712632,-0.0030030999798327683,-0.00022766549373045563,220.999,189.998,86.0,"0.02,0.05,-1.06,1.26,-0.60,0.12,100382,25.1"
2.092004799982533,0.012119090557098389,-0.006271040067076683,-0.06858409568667412,-0.0003614857960201334,-0.0009893057576846331,0.00030588027439080177,220.999,189.998,86.0,"0.02,0.05,-1.06,1.26,-0.60,0.06,100383,25.1"
2.186956000048667,0.008449411764740945,-0.011950217559933663,-0.07027962841093541,-0.0006091920891776681,-0.0010023711947724223,0.0003550305642420426,220.999,189.998,86.0,"0.02,0.05,-1.06,1.20,-0.60,0.06,100378,25.1"
2.279966100002639,0.020689062774181366,-0.013569513335824013,-0.04821825339458883,-0.0006537594337714836,-0.0012017306173220277,0.00019174955086782576,220.999,189.998,86.0,"0.03,0.05,-1.06,1.20,-0.60,0.12,100374,25.1"
2.3739968000445515,0.04136089496314525,-0.015175330638885497,-0.014280218444764615,-0.0005059035727754235,-0.002009463158901781,-0.00013205892755649984,220.999,189.998,86.0,"0.02,0.05,-1.06,1.20,-0.66,0.06,100378,25.1"
2.468976499978453,0.028324844688177107,0.021837180480360985,-0.026269936561584474,0.0008225837373174727,-0.0006898541119880975,-0.00023133674985729158,220.999,189.998,86.0,"0.02,0.05,-1.06,1.20,-0.60,0.19,100384,25.1"
2.5630222000181675,0.00708712749183178,-0.011749736592173576,-0.06895230486989021,-0.0005142933689057827,-0.001090553356334567,0.0004274592560250312,220.999,189.998,86.0,"0.02,0.05,-1.06,1.20,-0.60,0.06,100386,25.1"
2.675999899976887,0.026509153470396996,-0.026360251381993292,-0.04805166870355606,-0.0010668713017366826,-0.001881477190181613,0.000254110514651984,220.999,190.016,86.0,"0.02,0.05,-1.06,1.20,-0.60,0.12,100367,25.1"
2.8411127000581473,0.04199173431843519,-0.0012052953243255615,-0.02329204473644495,-0.00013391043175943197,-0.0016067106276750564,-0.00021771005413029343,220.999,190.494,86.0,"0.02,0.05,-1.06,1.20,-0.66,0.00,100383,25.1"
2.945998099981807,0.014804022014141082,0.0014791058376431466,-0.061241533141583204,-3.0663351935800165e-05,-0.0008476628921926021,0.0001408011419698596,220.999,190.498,86.0,"0.02,0.05,-1.06,1.20,-0.66,0.00,100374,25.1"
3.0399788999930024,0.06123155020177364,-0.029195790365338325,0.011523209884762764,-0.0008598161686677486,-0.0029890833888202907,-0.0002781614603009075,220.999,190.498,86.0,"0.02,0.05,-1.06,1.20,-0.60,0.12,100384,25.1"
3.135006800061092,0.03772630300372839,-0.004815545305609703,-0.02750219777226448,-0.0002285183873027563,-0.0017619793186895549,-8.891624747775495e-05,220.999,190.498,86.0,"0.02,0.05,-1.06,1.26,-0.60,0.06,100374,25.1"
3.229975900030695,0.030629531666636466,-0.03385266810655594,-0.030664778687059878,-0.0013734864420257508,-0.0019966393476352094,8.821446099318563e-05,220.999,190.498,86.0,"0.02,0.05,-1.06,1.20,-0.54,0.06,100386,25.1"
3.325981799978763,0.047044196352362636,-0.0433398574590683,-0.01214133445173502,-0.001506019290536642,-0.00305107677122578,5.49283460713923e-05,220.999,190.498,86.0,"0.02,0.05,-1.06,1.20,-0.60,0.19,100374,25.1"
3.421995999990031,0.04692933484911919,0.00020231325179338456,-0.02333907559514046,-2.6336521841585638e-06,-0.0019090601592324675,-0.000280054536415264,220.999,190.498,86.0,"0.02,0.05,-1.06,1.20,-0.54,0.06,100374,25.1"
3.5159779000096023,0.03082722593098879,-0.021503034606575967,-0.03689714130014181,-0.00080449445231352,-0.0018121580011211335,7.171795587055386e-05,220.999,190.498,86.0,"0.02,0.05,-1.06,1.32,-0.66,0.12,100383,25.1"
3.610026500071399,0.03111202158033848,-0.0339665294624865,-0.037775250524282454,-0.0012041847279760987,-0.0021264041890390216,0.00018345006974413992,220.999,190.498,86.0,"0.02,0.05,-1.06,1.20,-0.60,0.12,100374,25.1"
3.7039953999919817,0.025715234503149987,0.005843789875507354,-0.04755444824695587,9.394758380949497e-05,-0.0011797937331721187,2.3532184422947465e-05,220.999,190.498,86.0,"0.02,0.05,-1.06,1.20,-0.54,0.00,100379,25.1"
3.7990180000197142,0.0027055863291025163,0.008604576904326677,-0.0769483707845211,0.00019992850138805807,-0.000358029012568295,0.0003566555911675096,220.999,190.498,86.0,"0.03,0.05,-1.06,1.20,-0.60,0.00,100384,25.1"
3.8930081999860704,0.04399209171533584,-0.019496723264455795,-0.015461067296564579,-0.0006217056652531028,-0.002187963036703877,-0.0001161872292868793,220.999,190.498,86.0,"0.02,0.05,-1.06,1.20,-0.66,0.06,100374,25.1"
4.007044599973597,0.03323524557054043,-0.016773127764463425,-0.036726655811071394,-0.0004894738318398595,-0.0021647916524671017,9.191350254695862e-05,220.999,190.5475,86.0,"0.02,0.05,-1.06,1.26,-0.54,0.00,100382,25.1"
4.179005200043321,0.009435002878308296,0.004812057688832283,-0.0938858412206173,0.0001147926232079044,-0.0006916295329574496,0.00031758295372128484,220.999,190.994,86.0,"0.02,0.05,-1.06,1.26,-0.60,0.00,100381,25.1"
4.279012800077908,0.015842138230800627,-0.02771983128041029,-0.09635384380817413,-0.0012251589592779054,-0.001555496035143733,0.0004332157899625599,220.999,190.998,86.0,"0.02,0.05,-1.06,1.26,-0.60,0.12,100377,25.1"
4.374034099979326,0.026307749561965466,-0.013736409693956375,-0.0686760250478983,-0.000528954342007637,-0.0015838333521969617,8.804730314295738e-05,220.999,190.998,86.0,"0.02,0.05,-1.07,1.20,-0.60,0.06,100376,25.1"
4.468011500081047,0.03428819514811039,-0.0560203317552805,-0.06244989605620503,-0.0021303574088960887,-0.0029082865919917824,0.00033618902089074256,220.999,190.998,86.0,"0.02,0.05,-1.06,1.26,-0.54,0.06,100382,25.1"
4.562008899985813,0.0626515083014965,-0.05449457354843616,-0.020392996817827226,-0.0019153639324940741,-0.003724550921469927,-8.100150153040886e-05,220.999,190.998,86.0,"0.02,0.05,-1.06,1.20,-0.60,0.12,100386,25.1"
4.657024100073613,0.04013366252183914,-0.013741380721330642,-0.04114445596933365,-0.0004424076294526458,-0.002000095462426543,-0.0001319107017479837,220.999,190.998,86.0,"0.02,0.05,-1.06,1.20,-0.60,0.06,100383,25.1"
4.752055200049654,0.008391052298247815,-0.016841691732406617,-0.09681591475382448,-0.0007347755832597614,-0.0011774842743761838,0.000388589283102192,220.999,190.998,86.0,"0.02,0.05,-1.06,1.14,-0.54,0.12,100377,25.1"
4.846029400010593,0.02480543591082096,-0.0219679394736886,-0.06826927745714784,-0.0009255060489522293,-0.0016533039743080735,0.00013117926428094507,220.999,190.998,86.0,"0.02,0.05,-1.06,1.26,-0.60,0.06,100380,25.1"
4.942050200072117,-0.010791591554880142,0.05532816872000694,-0.12012572437524796,0.001788056013174355,0.0011669112369418143,0.00019286768801975995,220.999,190.998,86.0,"0.02,0.05,-1.06,1.26,-0.60,0.06,100374,25.1"
5.036056500044651,0.015870048105716704,-0.0018970888108015061,-0.08122540721669794,-0.00019390609231777488,-0.0009115103748627007,0.000186393124749884,220.999,190.998,86.0,"0.02,0.05,-1.06,1.26,-0.60,0.12,100392,25.1"
5.131067999987863,0.019693339988589287,-0.009500974044203758,-0.07444642621558159,-0.0005317951261531561,-0.0012933748308569192,0.00021749256120529026,220.999,190.998,86.0,"0.02,0.05,-1.06,1.20,-0.60,0.12,100382,25.1"
5.2260179000440985,0.026607194170355796,0.01697174310684204,-0.05848172828555107,0.0005949210375547409,-0.000940058846026659,-0.00013667955354321749,220.999,190.998,86.0,"0.02,0.05,-1.06,1.14,-0.60,0.12,100374,25.1"
5.358008700073697,0.015289125218987464,0.009234791249036789,-0.08629227951169013,0.0003007157938554883,-0.0007865579915232957,0.00012466188345570118,220.999,191.364,86.0,"0.02,0.05,-1.06,0.89,-0.60,0.06,100372,25.1"
