Time(s),Fx,Fy,Fz,Tx,Ty,Tz,PosX,PosY,PosZ,SerialData
3.00002284348011e-07,0.06804325823904947,-0.030981234461069106,-0.034406446106731894,-0.0010924190049991012,-0.0030843552551232277,0.000321520259603858,215.9995,191.498,78.9835,"0.03,0.05,-1.06,-5.32,-0.91,0.64,100616,24.5"
0.10227769997436553,0.20342882573604584,-0.04940839260816574,-0.11084327101707458,0.0008839669171720743,-0.0004307354334741831,0.00013003763742744923,215.9995,191.498,81.8755,"0.01,0.05,-1.06,-0.80,-0.61,0.09,100622,24.5"
0.20026019995566458,0.395353901386261,-0.15716229528188705,-0.18775574266910552,0.000712620560079813,-0.0014860169962048531,8.061160333454609e-05,215.9995,191.498,84.935,"0.02,0.06,-1.06,-0.50,-0.61,-0.03,100616,24.5"
0.3032855000346899,0.4343581795692444,-0.23092387914657592,-0.24279515147209169,-0.00039194496348500253,-0.0017349466681480408,5.30388206243515e-05,215.9995,191.498,87.581,"0.03,0.06,-1.05,0.29,0.80,-0.58,100619,24.5"
0.3962710000341758,0.181625896692276,-0.08025639727711678,-0.13655720725655557,0.0005324382800608873,-0.0017734439577907323,-6.600956548936665e-05,215.9995,191.498,87.997,"0.02,0.05,-1.06,0.17,0.25,-0.21,100616,24.5"
0.5002939000260085,0.018750948831439018,-0.019388311682268976,-0.12420634031295777,-0.0002942393242847174,-0.001103109389077872,0.0005686155112925917,215.9995,191.498,86.2445,"0.04,0.05,-1.06,-0.68,0.25,-0.27,100605,24.5"
0.6062499000690877,-0.10882424227893353,0.07910706531256437,-0.13111799135804175,-0.0005773501005023717,-0.002797530312091112,1.1872488539665937e-05,215.9995,191.498,83.465,"0.02,0.05,-1.07,-5.02,-0.06,0.22,100611,24.5"
0.6992477000458166,-0.22740691900253296,0.13984659910202027,-0.1323309749364853,-0.0009994766209274531,-0.0035291952081024647,-0.0002348437439650297,215.9995,191.498,80.3455,"0.03,0.06,-1.06,-4.95,-0.36,0.34,100615,24.5"
0.8043108000420034,-0.1738718181848526,0.12773845121264457,-0.16579789593815802,-0.00010966521222144365,-0.0023472101194784043,0.00014527711318805813,215.9995,191.498,78.038,"0.02,0.06,-1.06,-5.02,-0.79,0.40,100624,24.5"
0.9182747000595555,-0.027415312454104425,0.046790089830756186,-0.10000202134251594,0.0010543685813900084,0.0003608389088185504,0.0005338846647646278,215.9995,191.498,78.002,"0.02,0.05,-1.06,-5.08,-0.79,0.34,100618,24.5"
