Time(s),Fx,Fy,Fz,Tx,Ty,Tz,PosX,PosY,PosZ,SerialData
2.00001522898674e-07,0.05306355804204941,0.010755336284637452,-0.008346424251794816,0.00045196965802460907,-0.0020774721866473555,4.555813211482018e-05,216.0,191.497,78.064,"0.02,0.05,-1.06,0.11,-0.12,0.03,100627,24.4"
0.10630359989590943,0.054549293406307695,0.00021342169493436812,-0.018418852239847183,-6.799232214689254e-05,-0.0020455063669942318,9.305884886998684e-05,216.0,191.497,78.162,"0.02,0.05,-1.06,0.05,-0.12,-0.03,100618,24.4"
0.20532619999721646,0.054215038940310475,0.01728651262819767,-0.02862369641661644,0.0009052919573150575,-0.0016070674086222426,9.892790985759348e-05,216.0,191.497,78.266,"0.02,0.05,-1.06,0.11,-0.12,-0.09,100627,24.4"
0.31032509997021407,0.043812068179249763,0.005536377802491188,-0.05550615414977074,0.00027971284580416975,-0.0012503926001954824,0.0003740102984011173,216.0,191.497,78.368,"0.02,0.05,-1.06,0.17,-0.18,0.03,100614,24.4"
0.41334529989399016,0.07705422043800354,0.006369936466217041,-0.008887147717177867,0.0006471860688179731,-0.0020255485374946146,-6.369624170474709e-05,216.0,191.497,78.472,"0.02,0.05,-1.06,0.05,-0.12,-0.03,100619,24.4"
0.5173554999055341,0.05752386674284935,0.0026473931968212126,-0.04865805208683014,0.00033961456501856445,-0.0010839877882972359,0.00027234137523919345,216.0,191.497,78.576,"0.02,0.05,-1.06,0.05,-0.12,-0.03,100627,24.4"
0.6183308999752626,0.07080634012818336,-0.01855011973530054,-0.050648313760757444,-0.0002237882115878165,-0.001968473638407886,0.00038376542506739496,216.0,191.497,78.676,"0.02,0.05,-1.06,0.11,-0.12,0.03,100603,24.4"
0.7183522999985144,0.059849764406681064,0.014468972384929658,-0.06544138416647911,0.0008991371956653893,-0.0006067186594009399,0.00031159681966528294,216.0,191.497,78.78,"0.02,0.05,-1.06,0.17,-0.18,-0.09,100628,24.4"
0.8223567999666557,0.11782602965831757,-0.03639491051435471,0.008743599802255631,-0.0005442008841782808,-0.003403057809919119,-8.26085451990366e-05,216.0,191.497,78.876,"0.02,0.05,-1.06,0.11,-0.18,0.03,100628,24.4"
0.9193458999507129,0.06327335983514785,0.029316264763474466,-0.08165886551141739,0.0016065353527665138,-0.00012087991926819086,0.00026465750706847755,216.0,191.497,78.968,"0.02,0.05,-1.06,0.11,-0.18,0.03,100598,24.4"
