Time(s),Fx,Fy,Fz,Tx,Ty,Tz,PosX,PosY,PosZ,SerialData
4.00003045797348e-07,-0.020530719310045242,-0.02230951525270939,-0.025355054484680294,-0.0006391755305230618,4.476458416320383e-05,0.00039664705982431767,79.9985,210.001,81.999,"0.01,0.12,-1.05,0.05,0.03,0.09,100987,29.1"
0.09615560004021972,-0.021728630550205706,0.00900135338306427,-0.027447728812694548,0.0005015064496546983,0.0009884474799036979,0.0001665211224462837,79.9985,210.001,81.999,"0.01,0.13,-1.05,-0.01,-0.09,0.03,100985,29.1"
0.1911852000048384,-0.0046651666983962056,0.00014615654945373535,0.0017825622111558915,0.0001401553221512586,0.0004033819190226495,-3.205320099368692e-05,79.9985,210.001,81.999,"0.01,0.13,-1.05,-0.01,0.03,0.09,100981,29.1"
0.2861471000360325,-0.03261927627027035,-0.01171711222268641,-0.04566534161567688,-0.00026698514993768186,0.0007466278446372598,0.0005089138052426278,79.9985,210.001,81.999,"0.01,0.13,-1.05,-0.01,-0.03,0.09,100991,29.1"
0.3801208999939263,-0.03929907009005547,0.0012256944552063941,-0.054816683381795885,0.000208393027423881,0.0013053310802206397,0.00044686472974717615,79.9985,210.001,81.999,"0.01,0.13,-1.05,-0.01,-0.03,0.09,100983,29.1"
0.47516140004154295,0.0075833920389413835,-0.037692658603191376,0.014658065699040889,-0.001097969734109938,-0.001016839616931975,2.8627950814552606e-05,79.9985,210.001,81.999,"0.01,0.13,-1.05,-0.01,-0.03,0.09,100995,29.1"
0.5701897999970242,0.00955844298005104,-0.02484946884214878,0.006802135333418846,-0.0005834762763697654,-0.000927669694647193,5.1274552242830394e-05,79.9985,210.001,81.999,"0.01,0.13,-1.04,-0.01,-0.03,-0.03,100979,29.1"
0.6641605000477284,-0.007525148242712021,-0.002802652888931334,-0.0035024061799049377,0.00012350764009170235,0.0003889152925694361,-9.586254600435496e-06,79.9985,210.001,81.999,"0.01,0.13,-1.06,-0.01,-0.03,0.03,100987,29.1"
0.759193200035952,-0.003023698925971985,-0.014451820589601993,0.0010317303240299225,-0.0002799289766699076,-0.00023289590026251972,4.0185695979744196e-05,79.9985,210.001,81.999,"0.01,0.13,-1.05,-0.01,0.09,0.03,100991,29.1"
0.8541589999804273,-0.018896634876728057,0.027815965563058855,-0.020334485545754434,0.0011531007126905023,0.0013800625689327716,-5.322881042957306e-05,79.9985,210.001,81.999,"0.01,0.13,-1.06,0.05,-0.03,0.03,100991,29.1"
