Time(s),Fx,Fy,Fz,Tx,Ty,Tz,PosX,PosY,PosZ,SerialData
7.00005330145359e-07,-0.0008810659870505333,-0.01648106873035431,0.0008675597608089447,-0.00031662911642342805,-0.00017047030851244927,-3.0226272065192462e-05,76.9985,210.001,85.999,"0.01,0.13,-1.05,-0.01,-0.09,0.03,100993,29.1"
0.09617479995358735,-0.001522374153137207,-0.0025722689926624296,0.007063368521630764,0.0002721357624977827,1.3417727313935756e-05,-9.180935012409464e-05,76.9985,210.001,85.999,"0.01,0.13,-1.05,0.05,-0.03,0.03,100988,29.1"
0.1911479999544099,-0.027383635006844997,0.02043694192543626,-0.033116809325292706,0.0009156391606666148,0.001399976178072393,0.00011659756419248878,76.9985,210.001,85.999,"0.01,0.13,-1.06,-0.01,-0.03,0.03,100988,29.1"
0.2861605000216514,-0.0006784042343497276,-0.023266353458166123,0.005631469003856182,-0.0005897988565266132,-0.00024791600299067795,6.645402172580361e-05,76.9985,210.001,85.999,"0.01,0.13,-1.05,0.05,-0.09,0.03,100988,29.1"
0.3811913999961689,-0.025729984045028687,-0.02300559841096401,-0.038135422952473165,-0.0007733955862931907,0.00033043829025700686,0.00044562756665982305,76.9985,210.001,85.999,"0.01,0.13,-1.05,-0.01,-0.03,0.03,100983,29.1"
0.47616399999242276,-0.011456096917390824,-0.021749478951096534,-0.012231767852790653,-0.0005913396016694605,-0.00012878187117166818,0.000178242931724526,76.9985,210.001,85.999,"0.01,0.13,-1.05,-0.01,-0.09,-0.03,100984,29.1"
0.5711728999158368,-0.0076692914590239525,-0.003292901813983917,-0.01355778556317091,0.00010555100161582231,0.0002052141004242003,6.44937390461564e-05,76.9985,210.001,85.999,"0.01,0.13,-1.06,0.05,-0.03,0.03,100979,29.1"
0.6651588999666274,-0.03339824676513672,-0.005959987174719572,-0.050995896011590956,-0.00021853564539924263,0.0010286547360010446,0.00042830188758671286,76.9985,210.001,85.999,"0.01,0.13,-1.05,-0.01,-0.15,0.03,100987,29.1"
0.758166000014171,-0.021000234968960287,0.01840488500893116,-0.020415482530370354,0.0008883285277988762,0.0010978029211401008,3.208802663721144e-05,76.9985,210.001,85.999,"0.01,0.13,-1.05,0.05,-0.03,0.03,100987,29.1"
0.854163600015454,-0.011292607709765434,-0.02626214623451233,-0.008640305697917938,-0.0007276271120645106,-0.00019728104816749693,0.00025598606443963943,76.9985,210.001,85.999,"0.01,0.13,-1.05,0.05,-0.09,0.03,100983,29.1"
