Time(s),Fx,Fy,Fz,Tx,Ty,Tz,PosX,PosY,PosZ,SerialData
2.00001522898674e-07,0.02417720966041088,-0.014241751283407211,0.020523762702941893,-0.0003545422339811921,-0.00016805462073534727,-8.747722022235393e-05,211.0,189.0,82.998,"0.02,0.05,-1.06,-3.98,0.40,0.44,100424,25.4"
0.14799259998835623,0.04062855094671249,-0.03001336520537734,0.0397606298327446,-0.0010431322909425945,-0.0009097477304749191,-0.0002465879719238728,211.0,189.472,82.998,"0.02,0.05,-1.06,-4.04,0.34,0.44,100432,25.4"
0.29099960008170456,0.015620841830968856,-0.03202209239825606,-0.03982292860746384,-0.001139243136276491,-0.0004121317062526941,0.00024181739427149297,211.0,189.498,82.998,"0.02,0.05,-1.06,-4.10,0.40,0.44,100429,25.4"
0.38496960001066327,-0.01206419114023447,0.040887664258480075,-0.0815184623003006,0.0013020771439187229,0.002083666215185076,0.00018403147987555712,211.0,189.498,82.998,"0.02,0.05,-1.06,-4.04,0.40,0.50,100432,25.4"
0.47897689999081194,-0.004241394251585007,0.05338397361338139,-0.05448682494461536,0.001665641984436661,0.0024443134199827908,-0.00017280783504247665,211.0,189.498,82.998,"0.02,0.05,-1.06,-4.04,0.40,0.50,100428,25.4"
0.5739820000017062,0.020308810845017435,-0.03668172210454941,-0.031036723405122757,-0.0014772345311939716,-0.0007079056114889682,0.00028474265709519384,211.0,189.498,82.998,"0.03,0.05,-1.06,-4.10,0.40,0.44,100433,25.4"
0.6690326000098139,0.05237425602972508,-0.023803228884935378,0.023393909889273347,-0.0007891198620200157,-0.001234329305589199,-0.00039223875501193106,211.0,189.498,82.998,"0.02,0.05,-1.06,-4.04,0.46,0.38,100442,25.4"
0.762976200086996,0.024866404384374617,-0.011447924375534057,-0.022448555380105973,-0.0004129046108573675,-0.00023169969208538532,3.220575745217502e-05,211.0,189.498,82.998,"0.03,0.05,-1.06,-4.04,0.40,0.44,100429,25.4"
0.8569579999893904,0.019584519043564796,-0.007074099034070969,-0.01777457967400551,-0.00020591962966136633,0.0002685129293240607,-8.64036672282964e-05,211.0,189.498,82.998,"0.02,0.05,-1.06,-3.98,0.46,0.50,100432,25.4"
0.9510093000717461,0.01071934960782528,0.034183135349303485,-0.030937360785901546,0.0011828087212052197,0.0013844843837432564,-0.00023633099626749754,211.0,189.498,82.998,"0.02,0.05,-1.06,-4.04,0.34,0.44,100432,25.4"
