Time(s),Fx,Fy,Fz,Tx,Ty,Tz,PosX,PosY,PosZ,SerialData
7.00005330145359e-07,-0.007118973135948181,-0.01058032214641571,-0.008112069219350815,-0.0007821429549949244,0.0003826375235803425,0.0003032753826119006,214.0,189.0,84.998,"0.02,0.05,-1.06,-3.86,0.03,0.50,100475,24.7"
0.15094670001417398,0.009834294766187667,0.011045347899198532,0.028827805444598197,9.879502467811108e-05,0.0005210025934502483,-0.00023768305545672773,214.0,189.452,84.998,"0.03,0.05,-1.06,-3.80,0.09,0.50,100467,24.7"
0.2819650999736041,-9.947381913661957e-05,0.0158640805631876,0.013312708586454391,0.00023145105224102734,0.0008147155516780913,-5.731524433940649e-05,214.0,189.498,84.998,"0.02,0.05,-1.06,-3.74,0.09,0.56,100460,24.7"
0.3759468999924138,-0.0002886224538087845,-0.01687857583165169,0.011968256160616874,-0.0009738471067976207,0.00014591480139642955,0.00021122824982739986,214.0,189.498,84.998,"0.02,0.05,-1.06,-3.86,0.09,0.56,100470,24.7"
0.47096479998435825,0.007412648946046829,0.019303746335208417,0.017245638743042947,0.0001790965980035253,0.0007114729523891583,-0.00013714992091991008,214.0,189.498,84.998,"0.02,0.05,-1.06,-3.80,0.22,0.56,100467,24.7"
0.5659269000170752,0.007647902518510818,0.017422599159181117,0.022490379586815833,0.0003951795399188995,0.000540318270213902,-0.00014383030938915908,214.0,189.498,84.998,"0.02,0.05,-1.06,-3.86,0.15,0.56,100469,24.7"
0.6619355999864638,-0.01139380931854248,0.02439804598689079,-0.009683895483613014,0.000307659903774038,0.001368548766185995,8.931982447393238e-05,214.0,189.498,84.998,"0.02,0.05,-1.06,-3.80,0.09,0.56,100459,24.7"
0.7569595000240952,0.012035705521702767,-0.01659024553373456,0.008909647911787033,-0.0008345876995008439,-0.000328769045881927,0.00015296784113161266,214.0,189.498,84.998,"0.02,0.05,-1.06,-3.80,0.09,0.56,100467,24.7"
0.8509396000299603,0.003377031348645687,-0.015753953158855437,0.012141583114862442,-0.0008982922707218676,-5.109866615384817e-05,0.00019187062862329184,214.0,189.498,84.998,"0.02,0.05,-1.06,-3.74,0.09,0.56,100467,24.7"
0.9459694999968633,0.014852052368223668,-0.008414196223020554,0.03137501962482929,-0.0005656687135342509,-0.0002723358804360032,-6.777230300940573e-05,214.0,189.498,84.998,"0.02,0.05,-1.06,-3.80,0.09,0.56,100474,24.7"
1.0409262999892235,-0.004886131361126899,0.022764529287815093,0.003921231627464295,0.0003814666299149394,0.0011697981793986401,-4.1338973096571864e-05,214.0,189.498,84.998,"0.02,0.05,-1.06,-3.80,0.09,0.50,100459,24.7"
1.1359575999667868,0.019397469237446785,-0.025143452733755112,0.03185138739645481,-0.0011332962661981584,-0.0007935760309919715,9.39547608140856e-05,214.0,189.498,84.998,"0.02,0.05,-1.06,-3.80,0.22,0.50,100458,24.7"
1.2319707999704406,-0.023833361640572547,-0.012470474652945995,-0.025434403494000436,-0.0009157958265859634,0.0009595115436241031,0.00054850421147421,214.0,189.498,84.998,"0.02,0.05,-1.06,-3.86,0.09,0.56,100477,24.7"
1.327977400040254,0.008690249919891358,0.03079474689438939,0.02088385820388794,0.0007800048682838678,0.0009092045831494034,-0.0002701635763514787,214.0,189.498,84.998,"0.02,0.05,-1.06,-3.86,0.03,0.56,100469,24.7"
1.495974599965848,0.004499755054712296,0.020855651516467334,0.019506464898586272,0.0003559137607226148,0.0008344485075213015,-0.00017534010694362224,214.0,189.948,84.998,"0.02,0.05,-1.06,-3.92,0.15,0.50,100465,24.7"
1.6079679999966174,-0.0030960198491811752,0.03204882778227329,-0.0030835562385618685,0.0006455049326177687,0.001235353050287813,-0.0001502733095549047,214.0,189.998,84.998,"0.02,0.05,-1.06,-3.86,0.09,0.50,100467,24.7"
1.7029739000136033,0.0025013554841279984,-0.002821403369307518,0.0009933367371559143,-0.0005961359012871981,0.0003187196794897318,1.4844466932117939e-05,214.0,189.998,84.998,"0.03,0.06,-1.06,-3.86,0.03,0.56,100459,24.7"
1.7979430999839678,-0.0039911651983857155,-0.010383091121912002,-0.006254999339580536,-0.0007279316196218133,0.0001769400667399168,0.0002694043971132487,214.0,189.998,84.998,"0.03,0.05,-1.06,-3.80,0.09,0.56,100457,24.7"
1.8920187000185251,0.008908366039395332,0.015926378220319747,0.0053179353475570675,0.00013656081864610314,0.00031847545178607104,-0.00011088444734923542,214.0,189.998,84.998,"0.02,0.05,-1.06,-3.80,0.09,0.56,100475,24.7"
1.9869644000427797,0.010053916648030282,0.014155854284763337,0.013851634040474892,7.911298889666796e-05,0.0004926815163344145,-0.00023923872504383326,214.0,189.998,84.998,"0.03,0.05,-1.06,-3.74,0.09,0.56,100467,24.7"
2.0810014000162482,0.0023326218128204347,0.0012484919279813766,0.0032708168029785155,-0.0002867358038201928,0.00032823398942127824,8.01367568783462e-05,214.0,189.998,84.998,"0.02,0.05,-1.06,-3.74,0.09,0.50,100474,24.7"
2.1749765999848023,0.012179844081401825,-0.024166661873459817,0.01601564884185791,-0.0010803476034197956,-0.000672687275800854,9.940303862094879e-05,214.0,189.998,84.998,"0.03,0.05,-1.06,-3.80,0.03,0.56,100470,24.7"
2.2699991000117734,-0.0037776418030261993,0.026444710977375507,-0.008274463750422002,0.0005447141302283853,0.0010629690223140642,3.5535212373360994e-05,214.0,189.998,84.998,"0.03,0.05,-1.06,-3.92,0.15,0.56,100467,24.7"
2.3649686999851838,0.016730940714478493,0.023636589478701352,0.0277418052777648,0.0005829724832437932,0.0005067457677796483,-0.0003929867874830961,214.0,189.998,84.998,"0.02,0.05,-1.06,-3.80,0.15,0.56,100466,24.7"
2.458947299979627,0.03896129801869393,0.0034433797001838682,0.05529816523194313,-0.00016282626311294734,-0.0005578010986937443,-0.000562737911241129,214.0,189.998,84.998,"0.03,0.05,-1.06,-3.80,0.09,0.56,100471,24.7"
2.553973500034772,0.012842074036598206,0.001026514172554016,0.01594925969839096,-0.0004433054098626599,0.00014289026730693877,-7.47119658626616e-05,214.0,189.998,84.998,"0.02,0.05,-1.06,-3.80,0.09,0.56,100466,24.7"
2.6479649000102654,-0.006741798296570778,0.020009580254554748,-0.016115262731909753,0.0002298681763932109,0.000998051348142326,9.559218888171017e-05,214.0,189.998,84.998,"0.03,0.05,-1.06,-3.80,0.09,0.56,100479,24.7"
2.797973299981095,-0.013012327440083026,0.036961375176906584,-0.04320144355297088,0.0007448181859217584,0.001544546615332365,6.460548611357808e-05,214.0,190.448,84.998,"0.02,0.06,-1.06,-4.10,0.09,0.56,100458,24.7"
2.9270062000723556,-2.2115930914878845e-05,0.021746652945876122,-0.0424545343965292,5.0348229706287384e-05,0.000773243117146194,-5.946125602349639e-05,214.0,190.498,84.998,"0.03,0.05,-1.07,-3.92,0.09,0.56,100460,24.7"
